,0,1
1256,688569,铁科轨道
1257,601068,中铝国际
1258,600850,华东电脑
1259,600629,华建集团
1260,600242,*ST中昌
1261,600129,太极集团
1262,601908,京运通
1263,603578,三星新材
1264,605108,同庆楼
1265,600746,江苏索普
1266,600060,海信视像
1267,600345,长江通信
1268,603777,来伊份
1269,603110,东方材料
1270,603188,ST亚邦
1271,600052,浙江广厦
1272,603696,安记食品
1273,600072,中船科技
1274,688366,昊海生科
1275,600251,冠农股份
1276,603998,方盛制药
1277,600812,华北制药
1278,603083,剑桥科技
1279,603501,韦尔股份
1280,603733,仙鹤股份
1281,600135,乐凯胶片
1282,600706,曲江文旅
1283,600664,哈药股份
1284,600179,*ST安通
1285,603063,禾望电气
1286,600438,通威股份
1287,600372,中航电子
1288,601949,中国出版
1289,600501,航天晨光
1290,600573,惠泉啤酒
1291,603289,泰瑞机器
1292,600190,锦州港
1293,603383,顶点软件
1294,600098,广州发展
1295,601688,华泰证券
1296,603117,万林物流
1297,600638,新黄浦
1298,603017,中衡设计
1299,603787,新日股份
1300,600381,青海春天
1301,601069,西部黄金
1302,600112,ST天成
1303,600556,天下秀
1304,688336,三生国健
1305,688618,三旺通信
1306,600626,申达股份
1307,603218,日月股份
1308,605178,时空科技
1309,600728,佳都科技
1310,600195,中牧股份
1311,600093,易见股份
1312,688363,华熙生物
1313,601608,中信重工
1314,600874,创业环保
1315,600967,内蒙一机
1316,688168,安博通
1317,600252,中恒集团
1318,601800,中国交建
1319,688169,石头科技
1320,688228,开普云
1321,600561,江西长运
1322,600076,康欣新材
1323,600326,西藏天路
1324,603927,中科软
1325,688658,悦康药业
1326,601595,上海电影
1327,603067,振华股份
1328,603087,甘李药业
1329,603822,嘉澳环保
1330,688090,瑞松科技
1331,600073,上海梅林
1332,603656,泰禾智能
1333,600801,华新水泥
1334,600855,航天长峰
1335,603999,读者传媒
1336,600985,淮北矿业
1337,603817,海峡环保
1338,601901,方正证券
1339,600528,中铁工业
1340,603006,联明股份
1341,600444,国机通用
1342,603115,海星股份
1343,600601,方正科技
1344,688586,江航装备
1345,688098,申联生物
1346,688208,道通科技
1347,600184,光电股份
1348,603192,汇得科技
1349,601163,三角轮胎
1350,600831,广电网络
1351,600918,中泰证券
1352,603931,格林达
1353,600838,上海九百
1354,600736,苏州高新
1355,603000,人民网
1356,600285,羚锐制药
1357,688136,科兴制药
1358,600809,山西汾酒
1359,600361,华联综超
1360,603958,哈森股份
1361,600644,乐山电力
1362,603359,东珠生态
1363,688698,伟创电气
1364,603392,万泰生物
1365,601877,正泰电器
1366,600979,广安爱众
1367,603819,神力股份
1368,600618,氯碱化工
1369,603603,博天环境
1370,600798,宁波海运
1371,600351,亚宝药业
1372,603214,爱婴室
1373,600482,中国动力
1374,601008,连云港
1375,600826,兰生股份
1376,600201,生物股份
1377,600030,中信证券
1378,601606,长城军工
1379,600909,华安证券
1380,603259,药明康德
1381,605399,晨光新材
1382,601633,长城汽车
1383,600720,祁连山
1384,605100,华丰股份
1385,601456,国联证券
1386,600165,新日恒力
1387,600996,贵广网络
1388,600714,金瑞矿业
1389,603976,正川股份
1390,601618,中国中冶
1391,600803,新奥股份
1392,600125,铁龙物流
1393,600537,亿晶光电
1394,603089,正裕工业
1395,600761,安徽合力
1396,688466,金科环境
1397,601016,节能风电
1398,688126,沪硅产业-U
1399,600819,耀皮玻璃
1400,600416,*ST湘电
1401,605288,凯迪股份
1402,601899,紫金矿业
1403,600730,中国高科
1404,603101,汇嘉时代
1405,600868,梅雁吉祥
1406,688101,三达膜
1407,600530,*ST交昂
1408,600895,张江高科
1409,603138,海量数据
1410,603056,德邦股份
1411,603223,恒通股份
1412,688330,宏力达
1413,600827,百联股份
1414,603895,天永智能
1415,600403,大有能源
1416,600226,*ST瀚叶
1417,688555,泽达易盛
1418,688100,威胜信息
1419,603555,*ST贵人
1420,603106,恒银科技
1421,600590,泰豪科技
1422,688025,杰普特
1423,600880,博瑞传播
1424,688006,杭可科技
1425,600963,岳阳林纸
1426,688579,山大地纬
1427,603393,新天然气
1428,603615,茶花股份
1429,600713,南京医药
1430,688085,三友医疗
1431,603318,派思股份
1432,603168,莎普爱思
1433,603179,新泉股份
1434,600459,贵研铂业
1435,600802,福建水泥
1436,601222,林洋能源
1437,600654,ST中安
1438,603618,杭电股份
1439,603088,宁波精达
1440,688566,吉贝尔
1441,600986,浙文互联
1442,603933,睿能科技
1443,601992,金隅集团
1444,603429,集友股份
1445,600299,安迪苏
1446,603566,普莱柯
1447,601990,南京证券
1448,600710,苏美达
1449,603199,九华旅游
1450,603398,邦宝益智
1451,600903,贵州燃气
1452,601811,新华文轩
1453,600250,南纺股份
1454,601872,招商轮船
1455,600587,新华医疗
1456,601002,晋亿实业
1457,600489,中金黄金
1458,688418,震有科技
1459,603128,华贸物流
1460,600495,晋西车轴
1461,600136,当代文体
1462,600277,亿利洁能
1463,603799,华友钴业
1464,601162,天风证券
1465,600310,桂东电力
1466,603828,柯利达
1467,600777,新潮能源
1468,603527,众源新材
1469,600511,国药股份
1470,688558,国盛智科
1471,600505,西昌电力
1472,601628,中国人寿
1473,600051,宁波联合
1474,600490,鹏欣资源
1475,603863,松炀资源
1476,688310,迈得医疗
1477,600370,三房巷
1478,600804,鹏博士
1479,603977,国泰集团
1480,600936,广西广电
1481,600160,巨化股份
1482,600293,三峡新材
1483,688528,秦川物联
1484,688286,敏芯股份
1485,600120,浙江东方
1486,600992,贵绳股份
1487,603655,朗博科技
1488,603069,海汽集团
1489,601888,中国中免
1490,688027,国盾量子
1491,600478,科力远
1492,603609,禾丰牧业
1493,603186,华正新材
1494,603166,福达股份
1495,600571,信雅达
1496,600598,北大荒
1497,600429,三元股份
1498,603351,威尔药业
1499,600748,上实发展
1500,688360,德马科技
1501,600389,江山股份
1502,600784,鲁银投资
1503,600698,ST天雁
1504,603155,新亚强
1505,600866,星湖科技
1506,600487,亨通光电
1507,603331,百达精工
1508,603611,诺力股份
1509,603217,元利科技
1510,600161,天坛生物
1511,600367,红星发展
1512,600187,国中水务
1513,603613,国联股份
1514,688526,科前生物
1515,600839,四川长虹
1516,688578,艾力斯-U
1517,603136,天目湖
1518,688777,中控技术
1519,688571,杭华股份
1520,603648,畅联股份
1521,600206,有研新材
1522,688679,通源环境
1523,603908,牧高笛
1524,603518,锦泓集团
1525,600547,山东黄金
1526,603577,汇金通
1527,688081,兴图新科
1528,600869,远东股份
1529,603712,七一二
1530,600077,宋都股份
1531,603809,豪能股份
1532,600540,新赛股份
1533,601126,四方股份
1534,603889,新澳股份
1535,600617,国新能源
1536,688156,路德环境
1537,600053,九鼎投资
1538,603036,如通股份
1539,600609,金杯汽车
1540,600719,大连热电
1541,600836,*ST界龙
1542,600834,申通地铁
1543,600818,中路股份
1544,600550,保变电气
1545,601918,新集能源
1546,600094,大名城
1547,600589,广东榕泰
1548,600770,综艺股份
1549,603377,东方时尚
1550,600610,ST毅达
1551,601555,东吴证券
1552,603367,辰欣药业
1553,600712,南宁百货
1554,600734,*ST实达
1555,688377,迪威尔
1556,603879,永悦科技
1557,603700,宁水集团
1558,601968,宝钢包装
1559,688518,联赢激光
1560,603158,腾龙股份
1561,600172,黄河旋风
1562,600139,西部资源
1563,605123,派克新材
1564,603080,新疆火炬
1565,603551,奥普家居
1566,600249,两面针
1567,603131,上海沪工
1568,605500,森林包装
1569,603773,沃格光电
1570,688057,金达莱
1571,688065,凯赛生物
1572,603045,福达合金
1573,600396,金山股份
1574,603533,掌阅科技
1575,603198,迎驾贡酒
1576,603339,四方科技
1577,603160,汇顶科技
1578,603308,应流股份
1579,600775,南京熊猫
1580,603090,宏盛股份
1581,603197,保隆科技
1582,688300,联瑞新材
1583,600425,青松建化
1584,600686,金龙汽车
1585,603015,弘讯科技
1586,600599,*ST熊猫
1587,600621,华鑫股份
1588,603665,康隆达
1589,688379,华光新材
1590,603728,鸣志电器
1591,601236,红塔证券
1592,600890,中房股份
1593,603967,中创物流
1594,600604,市北高新
1595,603803,瑞斯康达
1596,600213,亚星客车
1597,688155,先惠技术
1598,600313,农发种业
1599,688186,广大特材
1600,600580,卧龙电驱
1601,600998,九州通
1602,600562,国睿科技
1603,688588,凌志软件
1604,601609,金田铜业
1605,600518,ST康美
1606,600338,西藏珠峰
1607,601788,光大证券
1608,600557,康缘药业
1609,600563,法拉电子
1610,688333,铂力特
1611,601958,金钼股份
1612,600162,香江控股
1613,601108,财通证券
1614,688022,瀚川智能
1615,603867,新化股份
1616,600058,五矿发展
1617,603738,泰晶科技
1618,603955,大千生态
1619,603009,北特科技
1620,603587,地素时尚
1621,603730,岱美股份
1622,603536,惠发食品
1623,603719,良品铺子
1624,600976,健民集团
1625,600218,全柴动力
1626,605198,德利股份
1627,600462,*ST九有
1628,603058,永吉股份
1629,603165,荣晟环保
1630,688590,新致软件
1631,600652,ST游久
1632,600771,广誉远
1633,601952,苏垦农发
1634,605255,天普股份
1635,600715,文投控股
1636,600536,中国软件
1637,603298,杭叉集团
1638,600371,万向德农
1639,603918,金桥信息
1640,600343,航天动力
1641,603679,华体科技
1642,603222,济民制药
1643,600624,复旦复华
1644,601212,白银有色
1645,600744,华银电力
1646,601118,海南橡胶
1647,603959,百利科技
1648,603157,*ST拉夏
1649,600278,东方创业
1650,603266,天龙股份
1651,603915,国茂股份
1652,603685,晨丰科技
1653,688013,天臣医疗
1654,603716,塞力医疗
1655,688218,江苏北人
1656,600766,园城黄金
1657,688600,皖仪科技
1658,600267,海正药业
1659,603032,德新交运
1660,603399,吉翔股份
1661,688580,伟思医疗
1662,603203,快克股份
1663,603042,华脉科技
1664,601020,华钰矿业
1665,603815,交建股份
1666,603386,广东骏亚
1667,603898,好莱客
1668,688596,正帆科技
1669,688128,中国电研
1670,600221,海航控股
1671,603992,松霖科技
1672,603937,丽岛新材
1673,600476,湘邮科技
1674,600458,时代新材
1675,603238,诺邦股份
1676,688585,上纬新材
1677,603068,博通集成
1678,688369,致远互联
1679,601999,出版传媒
1680,601619,嘉泽新能
1681,600422,昆药集团
1682,688301,奕瑞科技
1683,603698,航天工程
1684,600821,*ST劝业
1685,688011,新光光电
1686,600630,龙头股份
1687,603858,步长制药
1688,600516,方大炭素
1689,600467,好当家
1690,688309,恒誉环保
1691,600365,ST通葡
1692,600990,四创电子
1693,600353,旭光电子
1694,603256,宏和科技
1695,601985,中国核电
1696,688095,福昕软件
1697,688318,财富趋势
1698,603103,横店影视
1699,603327,福蓉科技
1700,601198,东兴证券
1701,605183,确成股份
1702,603002,宏昌电子
1703,603439,贵州三力
1704,600975,新五丰
1705,600608,ST沪科
1706,603699,纽威股份
1707,600737,中粮糖业
1708,600635,大众公用
1709,600956,新天绿能
1710,600481,双良节能
1711,603169,兰石重装
1712,603701,德宏股份
1713,603996,*ST中新
1714,603012,创力集团
1715,688617,惠泰医疗
1716,601956,东贝集团
1717,603880,南卫股份
1718,688488,艾迪药业
1719,600506,香梨股份
1720,600456,宝钛股份
1721,688551,科威尔
1722,601188,龙江交通
1723,600100,同方股份
1724,600121,郑州煤电
1725,600216,浙江医药
1726,600588,用友网络
1727,601696,中银证券
1728,600888,新疆众和
1729,600243,*ST海华
1730,688005,容百科技
1731,603887,城地香江
1732,605116,奥锐特
1733,600215,*ST经开
1734,600399,ST抚钢
1735,600539,ST狮头
1736,600877,ST电能
1737,600721,ST百花
1738,600114,东睦股份
1739,601086,国芳集团
1740,603721,中广天择
1741,600061,国投资本
1742,600822,上海物贸
1743,600097,开创国际
1744,688021,奥福环保
1745,600509,天富能源
1746,600689,上海三毛
1747,600238,ST椰岛
1748,600301,ST南化
1749,601689,拓普集团
1750,600682,南京新百
1751,600241,*ST时万
1752,688089,嘉必优
1753,688321,微芯生物
1754,603336,宏辉果蔬
1755,688018,乐鑫科技
1756,600978,*ST宜生
1757,601233,桐昆股份
1758,600522,中天科技
1759,603556,海兴电力
1760,600203,福日电子
1761,601929,吉视传媒
1762,603396,金辰股份
1763,601388,怡球资源
1764,603687,大胜达
1765,600071,凤凰光学
1766,600666,ST瑞德
1767,688157,松井股份
1768,601066,中信建投
1769,600268,国电南自
1770,600063,皖维高新
1771,603755,日辰股份
1772,688108,赛诺医疗
1773,600311,*ST荣华
1774,688219,会通股份
1775,603105,芯能科技
1776,688390,固德威
1777,600723,首商股份
1778,600647,同达创业
1779,603683,晶华新材
1780,601636,旗滨集团
1781,605068,明新旭腾
1782,603353,和顺石油
1783,600359,新农开发
1784,688127,蓝特光学
1785,600513,联环药业
1786,600742,一汽富维
1787,603678,火炬电子
1788,688556,高测股份
1789,688037,芯源微
1790,688689,银河微电
1791,600259,广晟有色
1792,600844,丹化科技
1793,603693,江苏新能
1794,600778,友好集团
1795,600829,人民同泰
1796,601778,晶科科技
1797,688016,心脉医疗
1798,600549,厦门钨业
1799,600095,湘财股份
1800,688122,西部超导
1801,601866,中远海发
1802,688819,天能股份
1803,601127,小康股份
1804,688111,金山办公
1805,603444,吉比特
1806,601678,滨化股份
1807,600127,金健米业
1808,601010,文峰股份
1809,688338,赛科希德
1810,605007,五洲特纸
1811,603985,恒润股份
1812,688599,天合光能
1813,603920,世运电路
1814,601216,君正集团
1815,603688,石英股份
1816,603189,网达软件
1817,600393,粤泰股份
1818,600366,宁波韵升
1819,600428,中远海特
1820,603888,新华网
1821,600984,建设机械
1822,688567,孚能科技
1823,600232,金鹰股份
1824,688055,龙腾光电
1825,601369,陕鼓动力
1826,600756,浪潮软件
1827,600711,盛屯矿业
1828,600111,北方稀土
1829,689009,九号公司-UWD
1830,603126,中材节能
1831,603039,泛微网络
1832,605266,健之佳
1833,600433,冠豪高新
1834,600988,赤峰黄金
1835,688002,睿创微纳
1836,600980,北矿科技
1837,600223,鲁商发展
1838,600531,豫光金铅
1839,600235,民丰特纸
1840,688077,大地熊
1841,688058,宝兰德
1842,600653,申华控股
1843,601700,风范股份
1844,603993,洛阳钼业
1845,600257,大湖股份
1846,688311,盟升电子
1847,605199,葫芦娃
1848,688388,嘉元科技
1849,688686,奥普特
1850,688516,奥特维
1851,688669,聚石化学
1852,600707,彩虹股份
1853,600859,王府井
1854,600158,中体产业
1855,688529,豪森股份
1856,603466,风语筑
1857,603303,得邦照明
1858,600331,宏达股份
1859,600088,中视传媒
1860,600110,诺德股份
1861,603258,电魂网络
1862,688017,绿的谐波
1863,688568,中科星图
1864,688680,海优新材
1865,600330,天通股份
1866,688408,中信博
1867,603843,正平股份
1868,600695,绿庭投资
1869,600191,华资实业
1870,605228,神通科技
1871,600499,科达制造
1872,601038,一拖股份
1873,600107,美尔雅
1874,605005,合兴股份
1875,605155,西大门
1876,603026,石大胜华
1877,601566,九牧王
1878,601519,大智慧
1879,600576,祥源文化
1880,600497,驰宏锌锗
1881,600086,退市金钰
1882,600363,联创光电
1883,601919,中远海控
1884,600545,卓郎智能
1885,603085,天成自控
1886,601611,中国核建
1887,688350,富淼科技
1888,688607,康众医疗
